Country,Year,Cause,<1,01-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
Wales,2007,K29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2007,K70,0,0,0,0,0,0,2,11,18,39,33,50,60,46,24,18,10,2,2,0
Wales,2007,K85.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2007,K86.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Wales,2007,Q86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2007,R78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2007,X45,0,0,0,0,0,0,0,0,1,1,3,0,1,0,1,0,0,0,0,0
Wales,2007,X65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2007,Y15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2006,E24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2006,F10,0,0,0,0,0,0,1,2,8,1,3,8,5,2,1,1,0,2,0,0
Wales,2006,G31.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wales,2006,G62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2006,G72.1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Wales,2006,I42.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Wales,2006,K29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2006,K70,0,0,0,0,0,0,4,6,13,20,49,46,52,43,19,23,6,4,1,0
Wales,2006,K85.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2006,K86.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Wales,2006,Q86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2006,R78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2006,X45,0,0,0,0,0,1,0,1,0,4,1,0,3,1,1,0,0,0,0,0
Wales,2006,X65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wales,2006,Y15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2005,E24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2005,F10,0,0,0,0,0,0,0,0,1,3,5,1,4,2,5,4,0,0,0,0
Wales,2005,G31.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Wales,2005,G62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2005,G72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2005,I42.6,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
Wales,2005,K29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Wales,2005,K70,0,0,0,0,0,0,3,3,12,26,38,40,60,33,23,13,9,4,1,0
Wales,2005,K85.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2005,K86.0,0,0,0,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0
Wales,2005,Q86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2005,R78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2005,X45,0,0,0,0,0,0,0,0,2,4,3,2,2,0,0,0,0,0,0,0
Wales,2005,X65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2005,Y15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wales,2004,E24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
